"gene","removal_reason"
"Phvul.009G116700","low readcount"
"Phvul.009G117000","low readcount"
"Phvul.009G117100","low readcount"
"Phvul.009G117400","low readcount"
"Phvul.009G117700","low readcount"
"Phvul.009G117800","low readcount"
"Phvul.009G117900","low readcount"
"Phvul.009G118100","low readcount"
"Phvul.009G118400","low readcount"
"Phvul.009G118500","low readcount"
"Phvul.009G119900","low readcount"
"Phvul.009G120700","low readcount"
"Phvul.009G121100","low readcount"
"Phvul.009G121700","low readcount"
"Phvul.009G122200","low readcount"
"Phvul.009G122300","low readcount"
"Phvul.009G122400","low readcount"
"Phvul.009G122500","low readcount"
"Phvul.009G122800","low readcount"
"Phvul.009G123200","low readcount"
"Phvul.009G123400","low readcount"
"Phvul.009G123500","low readcount"
"Phvul.009G123900","low readcount"
"Phvul.009G124100","low readcount"
"Phvul.009G124400","low readcount"
"Phvul.009G124700","low readcount"
"Phvul.009G124900","low readcount"
"Phvul.009G125400","low readcount"
"Phvul.009G125500","low readcount"
"Phvul.009G126500","low readcount"
"Phvul.009G126700","low readcount"
"Phvul.009G126800","low readcount"
"Phvul.009G127100","low readcount"
"Phvul.009G127200","low readcount"
"Phvul.009G127400","low readcount"
"Phvul.009G127700","low readcount"
"Phvul.009G128300","low readcount"
"Phvul.009G128400","low readcount"
"Phvul.009G128700","low readcount"
"Phvul.009G128800","low readcount"
"Phvul.009G128900","low readcount"
"Phvul.009G129900","low readcount"
"Phvul.009G130100","low readcount"
"Phvul.009G130300","low readcount"
"Phvul.009G130400","low readcount"
"Phvul.009G130600","low readcount"
"Phvul.009G130700","low readcount"
"Phvul.009G131000","low readcount"
"Phvul.009G131100","low readcount"
"Phvul.009G132600","low readcount"
"Phvul.009G132750","low readcount"
"Phvul.009G133400","low readcount"
"Phvul.009G133500","low readcount"
"Phvul.009G134000","low readcount"
"Phvul.009G134400","low readcount"
"Phvul.009G134500","low readcount"
"Phvul.009G134600","low readcount"
"Phvul.009G134700","low readcount"
"Phvul.009G135000","low readcount"
"Phvul.009G135300","low readcount"
"Phvul.009G135600","low readcount"
"Phvul.009G135700","low readcount"
"Phvul.009G136200","low readcount"
"Phvul.009G136700","low readcount"
"Phvul.009G136800","low readcount"
"Phvul.009G137000","low readcount"
"Phvul.009G137600","low readcount"
"Phvul.009G138532","low readcount"
"Phvul.009G138700","low readcount"
"Phvul.009G139100","low readcount"
"Phvul.009G139300","low readcount"
"Phvul.009G139500","low readcount"
"Phvul.009G140100","low readcount"
"Phvul.009G140366","low readcount"
"Phvul.009G140432","low readcount"
"Phvul.009G140500","low readcount"
"Phvul.009G142100","low readcount"
"Phvul.009G142900","low readcount"
"Phvul.009G143200","low readcount"
"Phvul.009G143550","low readcount"
"Phvul.009G143600","low readcount"
"Phvul.009G143700","low readcount"
"Phvul.009G144300","low readcount"
"Phvul.009G144600","low readcount"
"Phvul.009G145100","low readcount"
"Phvul.009G145500","low readcount"
"Phvul.009G146400","low readcount"
"Phvul.009G146600","low readcount"
"Phvul.009G146700","low readcount"
"Phvul.009G147400","low readcount"
"Phvul.009G147700","low readcount"
"Phvul.009G147900","low readcount"
"Phvul.009G148300","low readcount"
"Phvul.009G148800","low readcount"
"Phvul.009G149100","low readcount"
"Phvul.009G149800","low readcount"
"Phvul.009G149950","low readcount"
"Phvul.009G150800","low readcount"
"Phvul.009G150900","low readcount"
"Phvul.009G151600","low readcount"
"Phvul.009G152000","low readcount"
"Phvul.009G152400","low readcount"
"Phvul.009G152700","low readcount"
"Phvul.009G152900","low readcount"
"Phvul.009G153200","low readcount"
"Phvul.009G154500","low readcount"
"Phvul.009G154700","low readcount"
"Phvul.009G155000","low readcount"
"Phvul.009G155600","low readcount"
"Phvul.009G155700","low readcount"
"Phvul.009G156300","low readcount"
"Phvul.009G157450","low readcount"
"Phvul.009G157600","low readcount"
"Phvul.009G157900","low readcount"
"Phvul.009G159100","low readcount"
"Phvul.009G159200","low readcount"
"Phvul.009G159800","low readcount"
"Phvul.009G159900","low readcount"
"Phvul.009G161000","low readcount"
"Phvul.009G161100","low readcount"
"Phvul.009G161300","low readcount"
"Phvul.009G161600","low readcount"
"Phvul.009G161800","low readcount"
"Phvul.009G161900","low readcount"
"Phvul.009G162000","low readcount"
"Phvul.009G163600","low readcount"
"Phvul.009G166100","low readcount"
"Phvul.009G166301","low readcount"
"Phvul.009G167800","low readcount"
"Phvul.009G167900","low readcount"
"Phvul.009G168000","low readcount"
"Phvul.009G169000","low readcount"
"Phvul.009G169100","low readcount"
"Phvul.009G169700","low readcount"
"Phvul.009G169900","low readcount"
"Phvul.009G170500","low readcount"
"Phvul.009G171500","low readcount"
"Phvul.009G171900","low readcount"
"Phvul.009G172500","low readcount"
"Phvul.009G172600","low readcount"
"Phvul.009G173200","low readcount"
"Phvul.009G174200","low readcount"
"Phvul.009G174300","low readcount"
"Phvul.009G174700","low readcount"
"Phvul.009G174800","low readcount"
"Phvul.009G175300","low readcount"
"Phvul.009G175400","low readcount"
"Phvul.009G176100","low readcount"
"Phvul.009G177200","low readcount"
"Phvul.009G177300","low readcount"
"Phvul.009G177600","low readcount"
"Phvul.009G178100","low readcount"
"Phvul.009G178400","low readcount"
"Phvul.009G178500","low readcount"
"Phvul.009G179900","low readcount"
"Phvul.009G180900","low readcount"
"Phvul.009G181400","low readcount"
"Phvul.009G181600","low readcount"
"Phvul.009G181900","low readcount"
"Phvul.009G182300","low readcount"
"Phvul.009G182400","low readcount"
"Phvul.009G182700","low readcount"
"Phvul.009G183900","low readcount"
"Phvul.009G184000","low readcount"
"Phvul.009G184800","low readcount"
"Phvul.009G184900","low readcount"
"Phvul.009G185000","low readcount"
"Phvul.009G185100","low readcount"
"Phvul.009G185300","low readcount"
"Phvul.009G185500","low readcount"
"Phvul.009G186000","low readcount"
"Phvul.009G186100","low readcount"
"Phvul.009G187900","low readcount"
"Phvul.009G188100","low readcount"
"Phvul.009G188300","low readcount"
"Phvul.009G188500","low readcount"
"Phvul.009G189600","low readcount"
"Phvul.009G190300","low readcount"
"Phvul.009G190599","low readcount"
"Phvul.009G190632","low readcount"
"Phvul.009G190764","low readcount"
"Phvul.009G190830","low readcount"
"Phvul.009G190863","low readcount"
"Phvul.009G191100","low readcount"
"Phvul.009G191400","low readcount"
"Phvul.009G192501","low readcount"
"Phvul.009G193100","low readcount"
"Phvul.009G193150","low readcount"
"Phvul.009G193200","low readcount"
"Phvul.009G193400","low readcount"
"Phvul.009G194100","low readcount"
"Phvul.009G194200","low readcount"
"Phvul.009G194300","low readcount"
"Phvul.009G194500","low readcount"
"Phvul.009G194800","low readcount"
"Phvul.009G195000","low readcount"
"Phvul.009G196800","low readcount"
"Phvul.009G197600","low readcount"
"Phvul.009G197800","low readcount"
"Phvul.009G198100","low readcount"
"Phvul.009G198200","low readcount"
"Phvul.009G198900","low readcount"
"Phvul.009G199100","low readcount"
"Phvul.009G199400","low readcount"
"Phvul.009G200100","low readcount"
"Phvul.009G200200","low readcount"
"Phvul.009G201200","low readcount"
"Phvul.009G201400","low readcount"
"Phvul.009G201500","low readcount"
"Phvul.009G202200","low readcount"
"Phvul.009G202300","low readcount"
"Phvul.009G202900","low readcount"
"Phvul.009G203100","low readcount"
"Phvul.009G203400","low readcount"
"Phvul.009G203500","low readcount"
"Phvul.009G204000","low readcount"
"Phvul.009G205100","low readcount"
"Phvul.009G205300","low readcount"
"Phvul.009G205600","low readcount"
"Phvul.009G206000","low readcount"
"Phvul.009G206300","low readcount"
"Phvul.009G206600","low readcount"
"Phvul.009G206800","low readcount"
"Phvul.009G206900","low readcount"
"Phvul.009G207500","low readcount"
"Phvul.009G207600","low readcount"
"Phvul.009G207701","low readcount"
"Phvul.009G207800","low readcount"
"Phvul.009G207900","low readcount"
"Phvul.009G208500","low readcount"
"Phvul.009G208700","low readcount"
"Phvul.009G209100","low readcount"
"Phvul.009G209200","low readcount"
"Phvul.009G209400","low readcount"
"Phvul.009G210000","low readcount"
"Phvul.009G210200","low readcount"
"Phvul.009G212100","low readcount"
"Phvul.009G212500","low readcount"
"Phvul.009G213000","low readcount"
"Phvul.009G213300","low readcount"
"Phvul.009G215000","low readcount"
"Phvul.009G215500","low readcount"
"Phvul.009G216800","low readcount"
"Phvul.009G217200","low readcount"
"Phvul.009G217900","low readcount"
"Phvul.009G218200","low readcount"
"Phvul.009G218800","low readcount"
"Phvul.009G219700","low readcount"
"Phvul.009G219800","low readcount"
"Phvul.009G221800","low readcount"
"Phvul.009G221900","low readcount"
"Phvul.009G223200","low readcount"
"Phvul.009G223300","low readcount"
"Phvul.009G223600","low readcount"
"Phvul.009G225300","low readcount"
"Phvul.009G225500","low readcount"
"Phvul.009G226100","low readcount"
"Phvul.009G226600","low readcount"
"Phvul.009G227200","low readcount"
"Phvul.009G227800","low readcount"
"Phvul.009G228100","low readcount"
"Phvul.009G228500","low readcount"
"Phvul.009G228600","low readcount"
"Phvul.009G228800","low readcount"
"Phvul.009G228900","low readcount"
"Phvul.009G229000","low readcount"
"Phvul.009G229100","low readcount"
"Phvul.009G230300","low readcount"
"Phvul.009G230500","low readcount"
"Phvul.009G230800","low readcount"
"Phvul.009G231000","low readcount"
"Phvul.009G231300","low readcount"
"Phvul.009G231400","low readcount"
"Phvul.009G231500","low readcount"
"Phvul.009G232000","low readcount"
"Phvul.009G232200","low readcount"
"Phvul.009G232400","low readcount"
"Phvul.009G232500","low readcount"
"Phvul.009G232700","low readcount"
"Phvul.009G232800","low readcount"
"Phvul.009G233100","low readcount"
"Phvul.009G234900","low readcount"
"Phvul.009G235200","low readcount"
"Phvul.009G237200","low readcount"
"Phvul.009G237800","low readcount"
"Phvul.009G238100","low readcount"
"Phvul.009G238200","low readcount"
"Phvul.009G239800","low readcount"
"Phvul.009G240800","low readcount"
"Phvul.009G241100","low readcount"
"Phvul.009G241600","low readcount"
"Phvul.009G241800","low readcount"
"Phvul.009G241900","low readcount"
"Phvul.009G242100","low readcount"
"Phvul.009G242200","low readcount"
"Phvul.009G242400","low readcount"
"Phvul.009G243100","low readcount"
"Phvul.009G243200","low readcount"
"Phvul.009G243300","low readcount"
"Phvul.009G243600","low readcount"
"Phvul.009G243800","low readcount"
"Phvul.009G244700","low readcount"
"Phvul.009G244800","low readcount"
"Phvul.009G244900","low readcount"
"Phvul.009G245200","low readcount"
"Phvul.009G245400","low readcount"
"Phvul.009G245700","low readcount"
"Phvul.009G245800","low readcount"
"Phvul.009G245900","low readcount"
"Phvul.009G246600","low readcount"
"Phvul.009G246800","low readcount"
"Phvul.009G248900","low readcount"
"Phvul.009G249000","low readcount"
"Phvul.009G249500","low readcount"
"Phvul.009G250300","low readcount"
"Phvul.009G251100","low readcount"
"Phvul.009G251300","low readcount"
"Phvul.009G251401","low readcount"
"Phvul.009G252600","low readcount"
"Phvul.009G253300","low readcount"
"Phvul.009G255200","low readcount"
"Phvul.009G255600","low readcount"
"Phvul.009G255700","low readcount"
"Phvul.009G255800","low readcount"
"Phvul.009G256800","low readcount"
"Phvul.009G257200","low readcount"
"Phvul.009G257300","low readcount"
"Phvul.009G258200","low readcount"
"Phvul.009G259000","low readcount"
"Phvul.009G259200","low readcount"
"Phvul.009G259250","low readcount"
"Phvul.009G260100","low readcount"
"Phvul.009G260300","low readcount"
"Phvul.009G260700","low readcount"
"Phvul.009G261100","low readcount"
"Phvul.009G261500","low readcount"
"Phvul.009G261600","low readcount"
"Phvul.009G261901","low readcount"
"Phvul.009G262000","low readcount"
"Phvul.009G262100","low readcount"
"Phvul.009G262300","low readcount"
"Phvul.009G262900","low readcount"
"Phvul.010G000200","low readcount"
"Phvul.010G000600","low readcount"
"Phvul.010G001700","low readcount"
"Phvul.010G002800","low readcount"
"Phvul.010G005000","low readcount"
"Phvul.010G006000","low readcount"
"Phvul.010G006400","low readcount"
"Phvul.010G006600","low readcount"
"Phvul.010G007000","low readcount"
"Phvul.010G007200","low readcount"
"Phvul.010G007900","low readcount"
"Phvul.010G008300","low readcount"
"Phvul.010G008500","low readcount"
"Phvul.010G009400","low readcount"
"Phvul.010G009800","low readcount"
"Phvul.010G011300","low readcount"
"Phvul.010G011800","low readcount"
"Phvul.010G011900","low readcount"
"Phvul.010G012900","low readcount"
"Phvul.010G013000","low readcount"
"Phvul.010G013100","low readcount"
"Phvul.010G013800","low readcount"
"Phvul.010G014101","low readcount"
"Phvul.010G015900","low readcount"
"Phvul.010G016000","low readcount"
"Phvul.010G016200","low readcount"
"Phvul.010G016500","low readcount"
"Phvul.010G016800","low readcount"
"Phvul.010G016900","low readcount"
"Phvul.010G017000","low readcount"
"Phvul.010G017100","low readcount"
"Phvul.010G017600","low readcount"
"Phvul.010G017700","low readcount"
"Phvul.010G018500","low readcount"
"Phvul.010G019600","low readcount"
"Phvul.010G019701","low readcount"
"Phvul.010G019900","low readcount"
"Phvul.010G020100","low readcount"
"Phvul.010G020150","low readcount"
"Phvul.010G020500","low readcount"
"Phvul.010G020600","low readcount"
"Phvul.010G020700","low readcount"
"Phvul.010G020800","low readcount"
"Phvul.010G021001","low readcount"
"Phvul.010G021100","low readcount"
"Phvul.010G021200","low readcount"
"Phvul.010G021300","low readcount"
"Phvul.010G021700","low readcount"
"Phvul.010G023000","low readcount"
"Phvul.010G023100","low readcount"
"Phvul.010G023600","low readcount"
"Phvul.010G024301","low readcount"
"Phvul.010G024700","low readcount"
"Phvul.010G024800","low readcount"
"Phvul.010G024900","low readcount"
"Phvul.010G025300","low readcount"
"Phvul.010G026000","low readcount"
"Phvul.010G026800","low readcount"
"Phvul.010G027000","low readcount"
"Phvul.010G027100","low readcount"
"Phvul.010G027300","low readcount"
"Phvul.010G027700","low readcount"
"Phvul.010G028700","low readcount"
"Phvul.010G029201","low readcount"
"Phvul.010G029300","low readcount"
"Phvul.010G029600","low readcount"
"Phvul.010G031200","low readcount"
"Phvul.010G031900","low readcount"
"Phvul.010G032000","low readcount"
"Phvul.010G032600","low readcount"
"Phvul.010G033000","low readcount"
"Phvul.010G033200","low readcount"
"Phvul.010G033600","low readcount"
"Phvul.010G033866","low readcount"
"Phvul.010G034400","low readcount"
"Phvul.010G034901","low readcount"
"Phvul.010G036400","low readcount"
"Phvul.010G039500","low readcount"
"Phvul.010G040100","low readcount"
"Phvul.010G040400","low readcount"
"Phvul.010G041200","low readcount"
"Phvul.010G041700","low readcount"
"Phvul.010G042400","low readcount"
"Phvul.010G043100","low readcount"
"Phvul.010G043400","low readcount"
"Phvul.010G043500","low readcount"
"Phvul.010G044100","low readcount"
"Phvul.010G044300","low readcount"
"Phvul.010G045500","low readcount"
"Phvul.010G046200","low readcount"
"Phvul.010G046300","low readcount"
"Phvul.010G047300","low readcount"
"Phvul.010G048100","low readcount"
"Phvul.010G048300","low readcount"
"Phvul.010G048800","low readcount"
"Phvul.010G049200","low readcount"
"Phvul.010G049300","low readcount"
"Phvul.010G050000","low readcount"
"Phvul.010G050300","low readcount"
"Phvul.010G052250","low readcount"
"Phvul.010G053800","low readcount"
"Phvul.010G054100","low readcount"
"Phvul.010G054200","low readcount"
"Phvul.010G054400","low readcount"
"Phvul.010G054600","low readcount"
"Phvul.010G055100","low readcount"
"Phvul.010G055200","low readcount"
"Phvul.010G056500","low readcount"
"Phvul.010G057800","low readcount"
"Phvul.010G058401","low readcount"
"Phvul.010G059200","low readcount"
"Phvul.010G060100","low readcount"
"Phvul.010G060300","low readcount"
"Phvul.010G060400","low readcount"
"Phvul.010G060600","low readcount"
"Phvul.010G060700","low readcount"
"Phvul.010G061200","low readcount"
"Phvul.010G062200","low readcount"
"Phvul.010G062500","low readcount"
"Phvul.010G063000","low readcount"
"Phvul.010G063300","low readcount"
"Phvul.010G063400","low readcount"
