"gene","removal_reason"
"Vigun02g160700","low readcount"
"Vigun02g160800","low readcount"
"Vigun02g161300","low readcount"
"Vigun02g162600","low readcount"
"Vigun02g162900","low readcount"
"Vigun02g163200","low readcount"
"Vigun02g163700","low readcount"
"Vigun02g164500","low readcount"
"Vigun02g164600","low readcount"
"Vigun02g166100","low readcount"
"Vigun02g166400","low readcount"
"Vigun02g166500","low readcount"
"Vigun02g166600","low readcount"
"Vigun02g167900","low readcount"
"Vigun02g168700","low readcount"
"Vigun02g169200","low readcount"
"Vigun02g169300","low readcount"
"Vigun02g170000","low readcount"
"Vigun02g170800","low readcount"
"Vigun02g172100","low readcount"
"Vigun02g172200","low readcount"
"Vigun02g172300","low readcount"
"Vigun02g172400","low readcount"
"Vigun02g172500","low readcount"
"Vigun02g173000","low readcount"
"Vigun02g173200","low readcount"
"Vigun02g173900","low readcount"
"Vigun02g174100","low readcount"
"Vigun02g174400","low readcount"
"Vigun02g174600","low readcount"
"Vigun02g175000","low readcount"
"Vigun02g175500","low readcount"
"Vigun02g175600","low readcount"
"Vigun02g175700","low readcount"
"Vigun02g175800","low readcount"
"Vigun02g178200","low readcount"
"Vigun02g179200","low readcount"
"Vigun02g182100","low readcount"
"Vigun02g182200","low readcount"
"Vigun02g182600","low readcount"
"Vigun02g182900","low readcount"
"Vigun02g183000","low readcount"
"Vigun02g183100","low readcount"
"Vigun02g183500","low readcount"
"Vigun02g183600","low readcount"
"Vigun02g184600","low readcount"
"Vigun02g184700","low readcount"
"Vigun02g185400","low readcount"
"Vigun02g185700","low readcount"
"Vigun02g186300","low readcount"
"Vigun02g186900","low readcount"
"Vigun02g188400","low readcount"
"Vigun02g188800","low readcount"
"Vigun02g189200","low readcount"
"Vigun02g189300","low readcount"
"Vigun02g189900","low readcount"
"Vigun02g190000","low readcount"
"Vigun02g190200","low readcount"
"Vigun02g190300","low readcount"
"Vigun02g190500","low readcount"
"Vigun02g190600","low readcount"
"Vigun02g191000","low readcount"
"Vigun02g191100","low readcount"
"Vigun02g191500","low readcount"
"Vigun02g193800","low readcount"
"Vigun02g193900","low readcount"
"Vigun02g194100","low readcount"
"Vigun02g194350","low readcount"
"Vigun02g195100","low readcount"
"Vigun02g195200","low readcount"
"Vigun02g195500","low readcount"
"Vigun02g195600","low readcount"
"Vigun02g195800","low readcount"
"Vigun02g196800","low readcount"
"Vigun02g197000","low readcount"
"Vigun02g197800","low readcount"
"Vigun02g198200","low readcount"
"Vigun02g198400","low readcount"
"Vigun02g198500","low readcount"
"Vigun02g199000","low readcount"
"Vigun02g199300","low readcount"
"Vigun02g199801","low readcount"
"Vigun02g199900","low readcount"
"Vigun02g200101","low readcount"
"Vigun02g200200","low readcount"
"Vigun02g200300","low readcount"
"Vigun02g200400","low readcount"
"Vigun02g200700","low readcount"
"Vigun02g200900","low readcount"
"Vigun02g201000","low readcount"
"Vigun02g201100","low readcount"
"Vigun02g201200","low readcount"
"Vigun02g201900","low readcount"
"Vigun02g202000","low readcount"
"Vigun02g202400","low readcount"
"Vigun02g202450","low readcount"
"Vigun02g202600","low readcount"
"Vigun02g202800","low readcount"
"Vigun02g203300","low readcount"
"Vigun02g203700","low readcount"
"Vigun02g203800","low readcount"
"Vigun02g204500","low readcount"
"Vigun02g204800","low readcount"
"Vigun02g204900","low readcount"
"Vigun02g205100","low readcount"
"Vigun03g000100","low readcount"
"Vigun03g000400","low readcount"
"Vigun03g000600","low readcount"
"Vigun03g000800","low readcount"
"Vigun03g001400","low readcount"
"Vigun03g001500","low readcount"
"Vigun03g001600","low readcount"
"Vigun03g001700","low readcount"
"Vigun03g002000","low readcount"
"Vigun03g003100","low readcount"
"Vigun03g003200","low readcount"
"Vigun03g003800","low readcount"
"Vigun03g004200","low readcount"
"Vigun03g004700","low readcount"
"Vigun03g004800","low readcount"
"Vigun03g005200","low readcount"
"Vigun03g005300","low readcount"
"Vigun03g005800","low readcount"
"Vigun03g006000","low readcount"
"Vigun03g006800","low readcount"
"Vigun03g007000","low readcount"
"Vigun03g007100","low readcount"
"Vigun03g007200","low readcount"
"Vigun03g007400","low readcount"
"Vigun03g007550","low readcount"
"Vigun03g008200","low readcount"
"Vigun03g008300","low readcount"
"Vigun03g008400","low readcount"
"Vigun03g009600","low readcount"
"Vigun03g009800","low readcount"
"Vigun03g010100","low readcount"
"Vigun03g011300","low readcount"
"Vigun03g011600","low readcount"
"Vigun03g011700","low readcount"
"Vigun03g011800","low readcount"
"Vigun03g012000","low readcount"
"Vigun03g012300","low readcount"
"Vigun03g012500","low readcount"
"Vigun03g012600","low readcount"
"Vigun03g012900","low readcount"
"Vigun03g013000","low readcount"
"Vigun03g013100","low readcount"
"Vigun03g013300","low readcount"
"Vigun03g013400","low readcount"
"Vigun03g013600","low readcount"
"Vigun03g013700","low readcount"
"Vigun03g014000","low readcount"
"Vigun03g014200","low readcount"
"Vigun03g014300","low readcount"
"Vigun03g014600","low readcount"
"Vigun03g014700","low readcount"
"Vigun03g014800","low readcount"
"Vigun03g015100","low readcount"
"Vigun03g015200","low readcount"
"Vigun03g015500","low readcount"
"Vigun03g015600","low readcount"
"Vigun03g015900","low readcount"
"Vigun03g016200","low readcount"
"Vigun03g016800","low readcount"
"Vigun03g016900","low readcount"
"Vigun03g017100","low readcount"
"Vigun03g017500","low readcount"
"Vigun03g018200","low readcount"
"Vigun03g018300","low readcount"
"Vigun03g018400","low readcount"
"Vigun03g018900","low readcount"
"Vigun03g019200","low readcount"
"Vigun03g019700","low readcount"
"Vigun03g020100","low readcount"
"Vigun03g020200","low readcount"
"Vigun03g020400","low readcount"
"Vigun03g020700","low readcount"
"Vigun03g020800","low readcount"
"Vigun03g021100","low readcount"
"Vigun03g021200","low readcount"
"Vigun03g021900","low readcount"
"Vigun03g023100","low readcount"
"Vigun03g023600","low readcount"
"Vigun03g024300","low readcount"
"Vigun03g025200","low readcount"
"Vigun03g025400","low readcount"
"Vigun03g025800","low readcount"
"Vigun03g026800","low readcount"
"Vigun03g027000","low readcount"
"Vigun03g027100","low readcount"
"Vigun03g027300","low readcount"
"Vigun03g027600","low readcount"
"Vigun03g027900","low readcount"
"Vigun03g028400","low readcount"
"Vigun03g029300","low readcount"
"Vigun03g029600","low readcount"
"Vigun03g029900","low readcount"
"Vigun03g030500","low readcount"
"Vigun03g030600","low readcount"
"Vigun03g031100","low readcount"
"Vigun03g033700","low readcount"
"Vigun03g034100","low readcount"
"Vigun03g034300","low readcount"
"Vigun03g034500","low readcount"
"Vigun03g034900","low readcount"
"Vigun03g035100","low readcount"
"Vigun03g035401","low readcount"
"Vigun03g035600","low readcount"
"Vigun03g035700","low readcount"
"Vigun03g036100","low readcount"
"Vigun03g036300","low readcount"
"Vigun03g036400","low readcount"
"Vigun03g036600","low readcount"
"Vigun03g036700","low readcount"
"Vigun03g037066","low readcount"
"Vigun03g037132","low readcount"
"Vigun03g037200","low readcount"
"Vigun03g037300","low readcount"
"Vigun03g037400","low readcount"
"Vigun03g037500","low readcount"
"Vigun03g037600","low readcount"
"Vigun03g038200","low readcount"
"Vigun03g038700","low readcount"
"Vigun03g038800","low readcount"
"Vigun03g038900","low readcount"
"Vigun03g039200","low readcount"
"Vigun03g039300","low readcount"
"Vigun03g039500","low readcount"
"Vigun03g039800","low readcount"
"Vigun03g040000","low readcount"
"Vigun03g040300","low readcount"
"Vigun03g040400","low readcount"
"Vigun03g040500","low readcount"
"Vigun03g040600","low readcount"
"Vigun03g040700","low readcount"
"Vigun03g040900","low readcount"
"Vigun03g041000","low readcount"
"Vigun03g041100","low readcount"
"Vigun03g042100","low readcount"
"Vigun03g042500","low readcount"
"Vigun03g043300","low readcount"
"Vigun03g043700","low readcount"
"Vigun03g043800","low readcount"
"Vigun03g043900","low readcount"
"Vigun03g044100","low readcount"
"Vigun03g044200","low readcount"
"Vigun03g044500","low readcount"
"Vigun03g044900","low readcount"
"Vigun03g045000","low readcount"
"Vigun03g045300","low readcount"
"Vigun03g046400","low readcount"
"Vigun03g047200","low readcount"
"Vigun03g047600","low readcount"
"Vigun03g047800","low readcount"
"Vigun03g048000","low readcount"
"Vigun03g048100","low readcount"
"Vigun03g048600","low readcount"
"Vigun03g048700","low readcount"
"Vigun03g048800","low readcount"
"Vigun03g049400","low readcount"
"Vigun03g049500","low readcount"
"Vigun03g049900","low readcount"
"Vigun03g050000","low readcount"
"Vigun03g050200","low readcount"
"Vigun03g050300","low readcount"
"Vigun03g051100","low readcount"
"Vigun03g051300","low readcount"
"Vigun03g051632","low readcount"
"Vigun03g051700","low readcount"
"Vigun03g051800","low readcount"
"Vigun03g051900","low readcount"
"Vigun03g052100","low readcount"
"Vigun03g052300","low readcount"
"Vigun03g052400","low readcount"
"Vigun03g052700","low readcount"
"Vigun03g053900","low readcount"
"Vigun03g054200","low readcount"
"Vigun03g054300","low readcount"
"Vigun03g054900","low readcount"
"Vigun03g055300","low readcount"
"Vigun03g055500","low readcount"
"Vigun03g058100","low readcount"
"Vigun03g058350","low readcount"
"Vigun03g060100","low readcount"
"Vigun03g060300","low readcount"
"Vigun03g060400","low readcount"
"Vigun03g060800","low readcount"
"Vigun03g061000","low readcount"
"Vigun03g061100","low readcount"
"Vigun03g061200","low readcount"
"Vigun03g061600","low readcount"
"Vigun03g061800","low readcount"
"Vigun03g062050","low readcount"
"Vigun03g062200","low readcount"
"Vigun03g062600","low readcount"
"Vigun03g063000","low readcount"
"Vigun03g063100","low readcount"
"Vigun03g063500","low readcount"
"Vigun03g063700","low readcount"
"Vigun03g063900","low readcount"
"Vigun03g064800","low readcount"
"Vigun03g065100","low readcount"
"Vigun03g065200","low readcount"
"Vigun03g066100","low readcount"
"Vigun03g066200","low readcount"
"Vigun03g066300","low readcount"
"Vigun03g066500","low readcount"
"Vigun03g066900","low readcount"
"Vigun03g067200","low readcount"
"Vigun03g067300","low readcount"
"Vigun03g067400","low readcount"
"Vigun03g067700","low readcount"
"Vigun03g068300","low readcount"
"Vigun03g068400","low readcount"
"Vigun03g068500","low readcount"
"Vigun03g069000","low readcount"
"Vigun03g069600","low readcount"
"Vigun03g069800","low readcount"
"Vigun03g070200","low readcount"
"Vigun03g070400","low readcount"
"Vigun03g070600","low readcount"
"Vigun03g070700","low readcount"
"Vigun03g070900","low readcount"
"Vigun03g071600","low readcount"
"Vigun03g071800","low readcount"
"Vigun03g072000","low readcount"
"Vigun03g072200","low readcount"
"Vigun03g072600","low readcount"
"Vigun03g073300","low readcount"
"Vigun03g073400","low readcount"
"Vigun03g073900","low readcount"
"Vigun03g074700","low readcount"
"Vigun03g074900","low readcount"
"Vigun03g075800","low readcount"
"Vigun03g076600","low readcount"
"Vigun03g076900","low readcount"
"Vigun03g077400","low readcount"
"Vigun03g077500","low readcount"
"Vigun03g077900","low readcount"
"Vigun03g078000","low readcount"
"Vigun03g078100","low readcount"
"Vigun03g078200","low readcount"
"Vigun03g078400","low readcount"
"Vigun03g078500","low readcount"
"Vigun03g079100","low readcount"
"Vigun03g081000","low readcount"
"Vigun03g081300","low readcount"
"Vigun03g081600","low readcount"
"Vigun03g082600","low readcount"
"Vigun03g083600","low readcount"
"Vigun03g084100","low readcount"
"Vigun03g084500","low readcount"
"Vigun03g084800","low readcount"
"Vigun03g085400","low readcount"
"Vigun03g085900","low readcount"
"Vigun03g086000","low readcount"
"Vigun03g086400","low readcount"
"Vigun03g086500","low readcount"
"Vigun03g086600","low readcount"
"Vigun03g086850","low readcount"
"Vigun03g087200","low readcount"
"Vigun03g087500","low readcount"
"Vigun03g087600","low readcount"
"Vigun03g087900","low readcount"
"Vigun03g088600","low readcount"
"Vigun03g088700","low readcount"
"Vigun03g088900","low readcount"
"Vigun03g089300","low readcount"
"Vigun03g089700","low readcount"
"Vigun03g089800","low readcount"
"Vigun03g089900","low readcount"
"Vigun03g090100","low readcount"
"Vigun03g090900","low readcount"
"Vigun03g091300","low readcount"
"Vigun03g091400","low readcount"
"Vigun03g092300","low readcount"
"Vigun03g092700","low readcount"
"Vigun03g095000","low readcount"
"Vigun03g095200","low readcount"
"Vigun03g096000","low readcount"
"Vigun03g096200","low readcount"
"Vigun03g096300","low readcount"
"Vigun03g096400","low readcount"
"Vigun03g096500","low readcount"
"Vigun03g096600","low readcount"
"Vigun03g096800","low readcount"
"Vigun03g097500","low readcount"
"Vigun03g097900","low readcount"
"Vigun03g098000","low readcount"
"Vigun03g098400","low readcount"
"Vigun03g099100","low readcount"
"Vigun03g099700","low readcount"
"Vigun03g099900","low readcount"
"Vigun03g100050","low readcount"
"Vigun03g100300","low readcount"
"Vigun03g100400","low readcount"
"Vigun03g100600","low readcount"
"Vigun03g100800","low readcount"
"Vigun03g101000","low readcount"
"Vigun03g101300","low readcount"
"Vigun03g101400","low readcount"
"Vigun03g101700","low readcount"
"Vigun03g101800","low readcount"
"Vigun03g102100","low readcount"
"Vigun03g103100","low readcount"
"Vigun03g104700","low readcount"
"Vigun03g104800","low readcount"
"Vigun03g104900","low readcount"
"Vigun03g105000","low readcount"
"Vigun03g105200","low readcount"
"Vigun03g105800","low readcount"
"Vigun03g106000","low readcount"
"Vigun03g106200","low readcount"
"Vigun03g106700","low readcount"
"Vigun03g107100","low readcount"
"Vigun03g107500","low readcount"
"Vigun03g107700","low readcount"
"Vigun03g109000","low readcount"
"Vigun03g110300","low readcount"
"Vigun03g110400","low readcount"
"Vigun03g110500","low readcount"
"Vigun03g110600","low readcount"
"Vigun03g110900","low readcount"
"Vigun03g111000","low readcount"
"Vigun03g111500","low readcount"
"Vigun03g113400","low readcount"
"Vigun03g113700","low readcount"
"Vigun03g113900","low readcount"
"Vigun03g114200","low readcount"
"Vigun03g114500","low readcount"
"Vigun03g114700","low readcount"
"Vigun03g115600","low readcount"
"Vigun03g116000","low readcount"
"Vigun03g116100","low readcount"
"Vigun03g117400","low readcount"
"Vigun03g117900","low readcount"
"Vigun03g118100","low readcount"
"Vigun03g118500","low readcount"
"Vigun03g119900","low readcount"
"Vigun03g120200","low readcount"
"Vigun03g121000","low readcount"
"Vigun03g121300","low readcount"
"Vigun03g121900","low readcount"
"Vigun03g122000","low readcount"
"Vigun03g122100","low readcount"
"Vigun03g122400","low readcount"
"Vigun03g122500","low readcount"
"Vigun03g124300","low readcount"
"Vigun03g124400","low readcount"
"Vigun03g124700","low readcount"
"Vigun03g125100","low readcount"
"Vigun03g125200","low readcount"
"Vigun03g125300","low readcount"
"Vigun03g125600","low readcount"
"Vigun03g126000","low readcount"
"Vigun03g127201","low readcount"
"Vigun03g127300","low readcount"
"Vigun03g127700","low readcount"
"Vigun03g127800","low readcount"
"Vigun03g127900","low readcount"
"Vigun03g128100","low readcount"
"Vigun03g128300","low readcount"
"Vigun03g128700","low readcount"
"Vigun03g129900","low readcount"
"Vigun03g130900","low readcount"
"Vigun03g131100","low readcount"
"Vigun03g131200","low readcount"
"Vigun03g131300","low readcount"
"Vigun03g131400","low readcount"
"Vigun03g131500","low readcount"
"Vigun03g131800","low readcount"
"Vigun03g132000","low readcount"
"Vigun03g132400","low readcount"
"Vigun03g132633","low readcount"
"Vigun03g133550","low readcount"
"Vigun03g133800","low readcount"
"Vigun03g133900","low readcount"
"Vigun03g134101","low readcount"
"Vigun03g134400","low readcount"
"Vigun03g134500","low readcount"
"Vigun03g134800","low readcount"
"Vigun03g135400","low readcount"
"Vigun03g136800","low readcount"
"Vigun03g137400","low readcount"
"Vigun03g137800","low readcount"
"Vigun03g138400","low readcount"
"Vigun03g138500","low readcount"
"Vigun03g138900","low readcount"
"Vigun03g139100","low readcount"
"Vigun03g139300","low readcount"
